timestamp_ns,key,event_type,participant_id,session_id
31126355333,enter,release,p01,p01_free_type_password_part1_20260315_200637
33781967458,o,press,p01,p01_free_type_password_part1_20260315_200637
33838052541,o,release,p01,p01_free_type_password_part1_20260315_200637
35231448333,7,press,p01,p01_free_type_password_part1_20260315_200637
35331577958,7,release,p01,p01_free_type_password_part1_20260315_200637
36601962291,r,press,p01,p01_free_type_password_part1_20260315_200637
36710177416,r,release,p01,p01_free_type_password_part1_20260315_200637
37895102166,q,press,p01,p01_free_type_password_part1_20260315_200637
37999217375,q,release,p01,p01_free_type_password_part1_20260315_200637
39070844833,q,press,p01,p01_free_type_password_part1_20260315_200637
39199255291,q,release,p01,p01_free_type_password_part1_20260315_200637
40292974750,f,press,p01,p01_free_type_password_part1_20260315_200637
40398202958,f,release,p01,p01_free_type_password_part1_20260315_200637
41641020333,p,press,p01,p01_free_type_password_part1_20260315_200637
41745042541,p,release,p01,p01_free_type_password_part1_20260315_200637
42735415416,h,press,p01,p01_free_type_password_part1_20260315_200637
42828431291,h,release,p01,p01_free_type_password_part1_20260315_200637
43614936625,enter,press,p01,p01_free_type_password_part1_20260315_200637
43655247833,enter,release,p01,p01_free_type_password_part1_20260315_200637
46478704250,u,press,p01,p01_free_type_password_part1_20260315_200637
46579240125,u,release,p01,p01_free_type_password_part1_20260315_200637
47498607416,k,press,p01,p01_free_type_password_part1_20260315_200637
47599031041,k,release,p01,p01_free_type_password_part1_20260315_200637
48665814750,s,press,p01,p01_free_type_password_part1_20260315_200637
48765724333,s,release,p01,p01_free_type_password_part1_20260315_200637
49890803833,9,press,p01,p01_free_type_password_part1_20260315_200637
49967084958,9,release,p01,p01_free_type_password_part1_20260315_200637
51057731250,8,press,p01,p01_free_type_password_part1_20260315_200637
51133878916,8,release,p01,p01_free_type_password_part1_20260315_200637
52381729708,e,press,p01,p01_free_type_password_part1_20260315_200637
52489974791,e,release,p01,p01_free_type_password_part1_20260315_200637
53738754875,h,press,p01,p01_free_type_password_part1_20260315_200637
53822864750,h,release,p01,p01_free_type_password_part1_20260315_200637
55476037375,g,press,p01,p01_free_type_password_part1_20260315_200637
55556825750,g,release,p01,p01_free_type_password_part1_20260315_200637
56515483500,enter,press,p01,p01_free_type_password_part1_20260315_200637
56576063458,enter,release,p01,p01_free_type_password_part1_20260315_200637
60869491500,j,press,p01,p01_free_type_password_part1_20260315_200637
60961588875,j,release,p01,p01_free_type_password_part1_20260315_200637
62305537250,1,press,p01,p01_free_type_password_part1_20260315_200637
62381847125,1,release,p01,p01_free_type_password_part1_20260315_200637
63664676458,p,press,p01,p01_free_type_password_part1_20260315_200637
63733026500,p,release,p01,p01_free_type_password_part1_20260315_200637
64954531166,z,press,p01,p01_free_type_password_part1_20260315_200637
65090773583,z,release,p01,p01_free_type_password_part1_20260315_200637
68313453083,t,press,p01,p01_free_type_password_part1_20260315_200637
68385987750,t,release,p01,p01_free_type_password_part1_20260315_200637
70132858291,2,press,p01,p01_free_type_password_part1_20260315_200637
70205107083,2,release,p01,p01_free_type_password_part1_20260315_200637
71452189083,j,press,p01,p01_free_type_password_part1_20260315_200637
71540595666,j,release,p01,p01_free_type_password_part1_20260315_200637
72721317833,9,press,p01,p01_free_type_password_part1_20260315_200637
72801311416,9,release,p01,p01_free_type_password_part1_20260315_200637
73789362083,enter,press,p01,p01_free_type_password_part1_20260315_200637
73830424291,enter,release,p01,p01_free_type_password_part1_20260315_200637
76137131291,0,press,p01,p01_free_type_password_part1_20260315_200637
76220915250,0,release,p01,p01_free_type_password_part1_20260315_200637
77526999458,j,press,p01,p01_free_type_password_part1_20260315_200637
77623504458,j,release,p01,p01_free_type_password_part1_20260315_200637
78955210208,8,press,p01,p01_free_type_password_part1_20260315_200637
79043431791,8,release,p01,p01_free_type_password_part1_20260315_200637
80305108291,d,press,p01,p01_free_type_password_part1_20260315_200637
80401322250,d,release,p01,p01_free_type_password_part1_20260315_200637
83315087958,r,press,p01,p01_free_type_password_part1_20260315_200637
83403382750,r,release,p01,p01_free_type_password_part1_20260315_200637
84992064625,t,press,p01,p01_free_type_password_part1_20260315_200637
85080926541,t,release,p01,p01_free_type_password_part1_20260315_200637
86768077625,b,press,p01,p01_free_type_password_part1_20260315_200637
86856263166,b,release,p01,p01_free_type_password_part1_20260315_200637
88010032958,0,press,p01,p01_free_type_password_part1_20260315_200637
88094877916,0,release,p01,p01_free_type_password_part1_20260315_200637
88872899333,enter,press,p01,p01_free_type_password_part1_20260315_200637
88929207125,enter,release,p01,p01_free_type_password_part1_20260315_200637
91852043500,k,press,p01,p01_free_type_password_part1_20260315_200637
91932285916,k,release,p01,p01_free_type_password_part1_20260315_200637
93254944375,9,press,p01,p01_free_type_password_part1_20260315_200637
93331859041,9,release,p01,p01_free_type_password_part1_20260315_200637
94554869125,q,press,p01,p01_free_type_password_part1_20260315_200637
94675223583,q,release,p01,p01_free_type_password_part1_20260315_200637
95971020875,r,press,p01,p01_free_type_password_part1_20260315_200637
96075361625,r,release,p01,p01_free_type_password_part1_20260315_200637
97761950833,8,press,p01,p01_free_type_password_part1_20260315_200637
97829974125,8,release,p01,p01_free_type_password_part1_20260315_200637
98975855625,1,press,p01,p01_free_type_password_part1_20260315_200637
99080922958,1,release,p01,p01_free_type_password_part1_20260315_200637
100230659916,s,press,p01,p01_free_type_password_part1_20260315_200637
100334035291,s,release,p01,p01_free_type_password_part1_20260315_200637
101653706875,2,press,p01,p01_free_type_password_part1_20260315_200637
101730411583,2,release,p01,p01_free_type_password_part1_20260315_200637
102560675208,enter,press,p01,p01_free_type_password_part1_20260315_200637
102600277458,enter,release,p01,p01_free_type_password_part1_20260315_200637
104759705083,8,press,p01,p01_free_type_password_part1_20260315_200637
104859884666,8,release,p01,p01_free_type_password_part1_20260315_200637
106087673833,9,press,p01,p01_free_type_password_part1_20260315_200637
106180144958,9,release,p01,p01_free_type_password_part1_20260315_200637
107481694250,n,press,p01,p01_free_type_password_part1_20260315_200637
107566418916,n,release,p01,p01_free_type_password_part1_20260315_200637
108942659208,j,press,p01,p01_free_type_password_part1_20260315_200637
109054913666,j,release,p01,p01_free_type_password_part1_20260315_200637
110148630541,i,press,p01,p01_free_type_password_part1_20260315_200637
110233022750,i,release,p01,p01_free_type_password_part1_20260315_200637
111854521833,v,press,p01,p01_free_type_password_part1_20260315_200637
111948132375,v,release,p01,p01_free_type_password_part1_20260315_200637
113370584500,t,press,p01,p01_free_type_password_part1_20260315_200637
113462174666,t,release,p01,p01_free_type_password_part1_20260315_200637
114644643041,q,press,p01,p01_free_type_password_part1_20260315_200637
114768738041,q,release,p01,p01_free_type_password_part1_20260315_200637
115610510583,enter,press,p01,p01_free_type_password_part1_20260315_200637
115678721958,enter,release,p01,p01_free_type_password_part1_20260315_200637
117477488583,q,press,p01,p01_free_type_password_part1_20260315_200637
117613792750,q,release,p01,p01_free_type_password_part1_20260315_200637
119141379416,0,press,p01,p01_free_type_password_part1_20260315_200637
119205679291,0,release,p01,p01_free_type_password_part1_20260315_200637
120632299625,h,press,p01,p01_free_type_password_part1_20260315_200637
120742683708,h,release,p01,p01_free_type_password_part1_20260315_200637
122028291333,l,press,p01,p01_free_type_password_part1_20260315_200637
122120726000,l,release,p01,p01_free_type_password_part1_20260315_200637
123391232208,g,press,p01,p01_free_type_password_part1_20260315_200637
123491404500,g,release,p01,p01_free_type_password_part1_20260315_200637
124854366708,r,press,p01,p01_free_type_password_part1_20260315_200637
124974564500,r,release,p01,p01_free_type_password_part1_20260315_200637
126165234791,h,press,p01,p01_free_type_password_part1_20260315_200637
126269392250,h,release,p01,p01_free_type_password_part1_20260315_200637
127253198291,w,press,p01,p01_free_type_password_part1_20260315_200637
