timestamp_ns,key,event_type,participant_id,session_id
10169253250,d,press,p01,p01_single_key_g8_20260312_030636
10293251708,d,release,p01,p01_single_key_g8_20260312_030636
10788726458,d,press,p01,p01_single_key_g8_20260312_030636
10893343041,d,release,p01,p01_single_key_g8_20260312_030636
11395912708,d,press,p01,p01_single_key_g8_20260312_030636
11479735083,d,release,p01,p01_single_key_g8_20260312_030636
12015638583,d,press,p01,p01_single_key_g8_20260312_030636
12100088208,d,release,p01,p01_single_key_g8_20260312_030636
12637751250,d,press,p01,p01_single_key_g8_20260312_030636
12717520208,d,release,p01,p01_single_key_g8_20260312_030636
13252056416,d,press,p01,p01_single_key_g8_20260312_030636
13339264958,d,release,p01,p01_single_key_g8_20260312_030636
13837552750,d,press,p01,p01_single_key_g8_20260312_030636
13929809791,d,release,p01,p01_single_key_g8_20260312_030636
14447348666,d,press,p01,p01_single_key_g8_20260312_030636
14547556791,d,release,p01,p01_single_key_g8_20260312_030636
15061590541,d,press,p01,p01_single_key_g8_20260312_030636
15181057458,d,release,p01,p01_single_key_g8_20260312_030636
15636647916,d,press,p01,p01_single_key_g8_20260312_030636
15752730958,d,release,p01,p01_single_key_g8_20260312_030636
16216569500,d,press,p01,p01_single_key_g8_20260312_030636
16337014833,d,release,p01,p01_single_key_g8_20260312_030636
16825281500,d,press,p01,p01_single_key_g8_20260312_030636
16934466416,d,release,p01,p01_single_key_g8_20260312_030636
17414707500,d,press,p01,p01_single_key_g8_20260312_030636
17522559750,d,release,p01,p01_single_key_g8_20260312_030636
17999104083,d,press,p01,p01_single_key_g8_20260312_030636
18115800416,d,release,p01,p01_single_key_g8_20260312_030636
18628001375,d,press,p01,p01_single_key_g8_20260312_030636
18760254375,d,release,p01,p01_single_key_g8_20260312_030636
19244498541,d,press,p01,p01_single_key_g8_20260312_030636
19344668958,d,release,p01,p01_single_key_g8_20260312_030636
19803469666,d,press,p01,p01_single_key_g8_20260312_030636
19891859000,d,release,p01,p01_single_key_g8_20260312_030636
20384552208,d,press,p01,p01_single_key_g8_20260312_030636
20472840291,d,release,p01,p01_single_key_g8_20260312_030636
21003795500,d,press,p01,p01_single_key_g8_20260312_030636
21087271458,d,release,p01,p01_single_key_g8_20260312_030636
21616206666,d,press,p01,p01_single_key_g8_20260312_030636
21704318125,d,release,p01,p01_single_key_g8_20260312_030636
22226026250,d,press,p01,p01_single_key_g8_20260312_030636
22326609333,d,release,p01,p01_single_key_g8_20260312_030636
22819835125,d,press,p01,p01_single_key_g8_20260312_030636
22907312375,d,release,p01,p01_single_key_g8_20260312_030636
23419284541,d,press,p01,p01_single_key_g8_20260312_030636
23504043875,d,release,p01,p01_single_key_g8_20260312_030636
24001873333,d,press,p01,p01_single_key_g8_20260312_030636
24078213916,d,release,p01,p01_single_key_g8_20260312_030636
24575301875,d,press,p01,p01_single_key_g8_20260312_030636
24668305500,d,release,p01,p01_single_key_g8_20260312_030636
25141096875,d,press,p01,p01_single_key_g8_20260312_030636
25233610666,d,release,p01,p01_single_key_g8_20260312_030636
25737144916,d,press,p01,p01_single_key_g8_20260312_030636
25813332375,d,release,p01,p01_single_key_g8_20260312_030636
26295395958,d,press,p01,p01_single_key_g8_20260312_030636
26375876500,d,release,p01,p01_single_key_g8_20260312_030636
26899295500,d,press,p01,p01_single_key_g8_20260312_030636
26987629541,d,release,p01,p01_single_key_g8_20260312_030636
27432320375,d,press,p01,p01_single_key_g8_20260312_030636
27524617958,d,release,p01,p01_single_key_g8_20260312_030636
28035109000,d,press,p01,p01_single_key_g8_20260312_030636
28123235333,d,release,p01,p01_single_key_g8_20260312_030636
28641174625,d,press,p01,p01_single_key_g8_20260312_030636
28721226583,d,release,p01,p01_single_key_g8_20260312_030636
29233906875,d,press,p01,p01_single_key_g8_20260312_030636
29314081416,d,release,p01,p01_single_key_g8_20260312_030636
29795690958,d,press,p01,p01_single_key_g8_20260312_030636
29884630375,d,release,p01,p01_single_key_g8_20260312_030636
30359511500,d,press,p01,p01_single_key_g8_20260312_030636
30487200875,d,release,p01,p01_single_key_g8_20260312_030636
30996458250,d,press,p01,p01_single_key_g8_20260312_030636
31077140666,d,release,p01,p01_single_key_g8_20260312_030636
31626344416,d,press,p01,p01_single_key_g8_20260312_030636
31695778291,d,release,p01,p01_single_key_g8_20260312_030636
32245210875,d,press,p01,p01_single_key_g8_20260312_030636
32325689083,d,release,p01,p01_single_key_g8_20260312_030636
32842544750,d,press,p01,p01_single_key_g8_20260312_030636
32922542416,d,release,p01,p01_single_key_g8_20260312_030636
33437273375,d,press,p01,p01_single_key_g8_20260312_030636
33517771625,d,release,p01,p01_single_key_g8_20260312_030636
34013712708,d,press,p01,p01_single_key_g8_20260312_030636
34101202708,d,release,p01,p01_single_key_g8_20260312_030636
34601878708,d,press,p01,p01_single_key_g8_20260312_030636
34681891958,d,release,p01,p01_single_key_g8_20260312_030636
35242555916,d,press,p01,p01_single_key_g8_20260312_030636
35338536958,d,release,p01,p01_single_key_g8_20260312_030636
35867581458,d,press,p01,p01_single_key_g8_20260312_030636
35955410458,d,release,p01,p01_single_key_g8_20260312_030636
36558045916,d,press,p01,p01_single_key_g8_20260312_030636
36646052083,d,release,p01,p01_single_key_g8_20260312_030636
37249226875,d,press,p01,p01_single_key_g8_20260312_030636
37344911916,d,release,p01,p01_single_key_g8_20260312_030636
37994984958,d,press,p01,p01_single_key_g8_20260312_030636
38078826708,d,release,p01,p01_single_key_g8_20260312_030636
38743279125,d,press,p01,p01_single_key_g8_20260312_030636
38830885083,d,release,p01,p01_single_key_g8_20260312_030636
39486182791,d,press,p01,p01_single_key_g8_20260312_030636
39570275125,d,release,p01,p01_single_key_g8_20260312_030636
40251889916,d,press,p01,p01_single_key_g8_20260312_030636
40353317000,d,release,p01,p01_single_key_g8_20260312_030636
41017962000,d,press,p01,p01_single_key_g8_20260312_030636
41120985166,d,release,p01,p01_single_key_g8_20260312_030636
41751929625,d,press,p01,p01_single_key_g8_20260312_030636
41868195000,d,release,p01,p01_single_key_g8_20260312_030636
42500980916,d,press,p01,p01_single_key_g8_20260312_030636
42597343791,d,release,p01,p01_single_key_g8_20260312_030636
43240770041,d,press,p01,p01_single_key_g8_20260312_030636
43325270750,d,release,p01,p01_single_key_g8_20260312_030636
43957996666,d,press,p01,p01_single_key_g8_20260312_030636
44058035125,d,release,p01,p01_single_key_g8_20260312_030636
44664954041,d,press,p01,p01_single_key_g8_20260312_030636
44745925291,d,release,p01,p01_single_key_g8_20260312_030636
45369893250,d,press,p01,p01_single_key_g8_20260312_030636
45462075458,d,release,p01,p01_single_key_g8_20260312_030636
46051635250,d,press,p01,p01_single_key_g8_20260312_030636
46156169708,d,release,p01,p01_single_key_g8_20260312_030636
46789756125,d,press,p01,p01_single_key_g8_20260312_030636
46918026541,d,release,p01,p01_single_key_g8_20260312_030636
47490485916,d,press,p01,p01_single_key_g8_20260312_030636
47615416041,d,release,p01,p01_single_key_g8_20260312_030636
48185754958,d,press,p01,p01_single_key_g8_20260312_030636
48290368541,d,release,p01,p01_single_key_g8_20260312_030636
48874949458,d,press,p01,p01_single_key_g8_20260312_030636
48979012208,d,release,p01,p01_single_key_g8_20260312_030636
49591538916,d,press,p01,p01_single_key_g8_20260312_030636
49692566333,d,release,p01,p01_single_key_g8_20260312_030636
50317750958,d,press,p01,p01_single_key_g8_20260312_030636
50446215250,d,release,p01,p01_single_key_g8_20260312_030636
51030893500,d,press,p01,p01_single_key_g8_20260312_030636
51138715833,d,release,p01,p01_single_key_g8_20260312_030636
51762819541,d,press,p01,p01_single_key_g8_20260312_030636
51855200666,d,release,p01,p01_single_key_g8_20260312_030636
52467374375,d,press,p01,p01_single_key_g8_20260312_030636
52570640416,d,release,p01,p01_single_key_g8_20260312_030636
53163829416,d,press,p01,p01_single_key_g8_20260312_030636
53271966833,d,release,p01,p01_single_key_g8_20260312_030636
53873191750,d,press,p01,p01_single_key_g8_20260312_030636
53978215291,d,release,p01,p01_single_key_g8_20260312_030636
54593666875,d,press,p01,p01_single_key_g8_20260312_030636
54686263583,d,release,p01,p01_single_key_g8_20260312_030636
55300806083,d,press,p01,p01_single_key_g8_20260312_030636
55409311041,d,release,p01,p01_single_key_g8_20260312_030636
55975579041,d,press,p01,p01_single_key_g8_20260312_030636
56088277625,d,release,p01,p01_single_key_g8_20260312_030636
56673037333,d,press,p01,p01_single_key_g8_20260312_030636
56786554291,d,release,p01,p01_single_key_g8_20260312_030636
57343337916,d,press,p01,p01_single_key_g8_20260312_030636
57443712916,d,release,p01,p01_single_key_g8_20260312_030636
58064722041,d,press,p01,p01_single_key_g8_20260312_030636
58161015125,d,release,p01,p01_single_key_g8_20260312_030636
58724380000,d,press,p01,p01_single_key_g8_20260312_030636
58836651583,d,release,p01,p01_single_key_g8_20260312_030636
59412598750,d,press,p01,p01_single_key_g8_20260312_030636
59517982166,d,release,p01,p01_single_key_g8_20260312_030636
60124647208,d,press,p01,p01_single_key_g8_20260312_030636
60240706250,d,release,p01,p01_single_key_g8_20260312_030636
60828643125,d,press,p01,p01_single_key_g8_20260312_030636
60929245750,d,release,p01,p01_single_key_g8_20260312_030636
61518675916,d,press,p01,p01_single_key_g8_20260312_030636
