timestamp_ns,key,event_type,participant_id,session_id
9470092583,s,press,p01,p01_single_key_g4_20260312_011516
9558334333,s,release,p01,p01_single_key_g4_20260312_011516
10087847125,s,press,p01,p01_single_key_g4_20260312_011516
10184360833,s,release,p01,p01_single_key_g4_20260312_011516
10756148791,s,press,p01,p01_single_key_g4_20260312_011516
10843916125,s,release,p01,p01_single_key_g4_20260312_011516
11517352958,s,press,p01,p01_single_key_g4_20260312_011516
11586037041,s,release,p01,p01_single_key_g4_20260312_011516
12180714375,s,press,p01,p01_single_key_g4_20260312_011516
12256389791,s,release,p01,p01_single_key_g4_20260312_011516
12847221208,s,press,p01,p01_single_key_g4_20260312_011516
12931817750,s,release,p01,p01_single_key_g4_20260312_011516
13489420500,s,press,p01,p01_single_key_g4_20260312_011516
13577990375,s,release,p01,p01_single_key_g4_20260312_011516
14171322375,s,press,p01,p01_single_key_g4_20260312_011516
14251187166,s,release,p01,p01_single_key_g4_20260312_011516
14840070875,s,press,p01,p01_single_key_g4_20260312_011516
14924781291,s,release,p01,p01_single_key_g4_20260312_011516
15482565916,s,press,p01,p01_single_key_g4_20260312_011516
15578478583,s,release,p01,p01_single_key_g4_20260312_011516
16115313291,s,press,p01,p01_single_key_g4_20260312_011516
16214091041,s,release,p01,p01_single_key_g4_20260312_011516
16700254458,s,press,p01,p01_single_key_g4_20260312_011516
16792633041,s,release,p01,p01_single_key_g4_20260312_011516
17336448083,s,press,p01,p01_single_key_g4_20260312_011516
17428432583,s,release,p01,p01_single_key_g4_20260312_011516
17975280791,s,press,p01,p01_single_key_g4_20260312_011516
18055256875,s,release,p01,p01_single_key_g4_20260312_011516
18633482833,s,press,p01,p01_single_key_g4_20260312_011516
18729152833,s,release,p01,p01_single_key_g4_20260312_011516
19288156583,s,press,p01,p01_single_key_g4_20260312_011516
19388674083,s,release,p01,p01_single_key_g4_20260312_011516
19955195291,s,press,p01,p01_single_key_g4_20260312_011516
20059154666,s,release,p01,p01_single_key_g4_20260312_011516
20616194000,s,press,p01,p01_single_key_g4_20260312_011516
20720160166,s,release,p01,p01_single_key_g4_20260312_011516
21295177875,s,press,p01,p01_single_key_g4_20260312_011516
21391175125,s,release,p01,p01_single_key_g4_20260312_011516
21992260166,s,press,p01,p01_single_key_g4_20260312_011516
22088554791,s,release,p01,p01_single_key_g4_20260312_011516
22633243541,s,press,p01,p01_single_key_g4_20260312_011516
22733429708,s,release,p01,p01_single_key_g4_20260312_011516
23304165041,s,press,p01,p01_single_key_g4_20260312_011516
23396053125,s,release,p01,p01_single_key_g4_20260312_011516
23964851791,s,press,p01,p01_single_key_g4_20260312_011516
24033419333,s,release,p01,p01_single_key_g4_20260312_011516
24549888958,s,press,p01,p01_single_key_g4_20260312_011516
24629446375,s,release,p01,p01_single_key_g4_20260312_011516
25227116000,s,press,p01,p01_single_key_g4_20260312_011516
25318724000,s,release,p01,p01_single_key_g4_20260312_011516
25867009333,s,press,p01,p01_single_key_g4_20260312_011516
25947859000,s,release,p01,p01_single_key_g4_20260312_011516
26489446000,s,press,p01,p01_single_key_g4_20260312_011516
26581458125,s,release,p01,p01_single_key_g4_20260312_011516
27157322708,s,press,p01,p01_single_key_g4_20260312_011516
27245810416,s,release,p01,p01_single_key_g4_20260312_011516
27801120583,s,press,p01,p01_single_key_g4_20260312_011516
27893095791,s,release,p01,p01_single_key_g4_20260312_011516
28541670625,s,press,p01,p01_single_key_g4_20260312_011516
28641837333,s,release,p01,p01_single_key_g4_20260312_011516
29256867083,s,press,p01,p01_single_key_g4_20260312_011516
29348803625,s,release,p01,p01_single_key_g4_20260312_011516
29899162458,s,press,p01,p01_single_key_g4_20260312_011516
30014755500,s,release,p01,p01_single_key_g4_20260312_011516
30588084458,s,press,p01,p01_single_key_g4_20260312_011516
30688273416,s,release,p01,p01_single_key_g4_20260312_011516
31254898875,s,press,p01,p01_single_key_g4_20260312_011516
31354942708,s,release,p01,p01_single_key_g4_20260312_011516
31881953875,s,press,p01,p01_single_key_g4_20260312_011516
32002146166,s,release,p01,p01_single_key_g4_20260312_011516
32661369708,s,press,p01,p01_single_key_g4_20260312_011516
32762213625,s,release,p01,p01_single_key_g4_20260312_011516
33377839875,s,press,p01,p01_single_key_g4_20260312_011516
33513989250,s,release,p01,p01_single_key_g4_20260312_011516
34041901250,s,press,p01,p01_single_key_g4_20260312_011516
34166612708,s,release,p01,p01_single_key_g4_20260312_011516
34789920666,s,press,p01,p01_single_key_g4_20260312_011516
34910342083,s,release,p01,p01_single_key_g4_20260312_011516
35563772666,s,press,p01,p01_single_key_g4_20260312_011516
35656142166,s,release,p01,p01_single_key_g4_20260312_011516
36262792291,s,press,p01,p01_single_key_g4_20260312_011516
