timestamp_ns,key,event_type,participant_id,session_id
11126492791,a,press,p01,p01_single_key_g1_20260312_001904
11201691375,a,release,p01,p01_single_key_g1_20260312_001904
11697252666,a,press,p01,p01_single_key_g1_20260312_001904
11777219375,a,release,p01,p01_single_key_g1_20260312_001904
12336017500,a,press,p01,p01_single_key_g1_20260312_001904
12416877375,a,release,p01,p01_single_key_g1_20260312_001904
12971944708,a,press,p01,p01_single_key_g1_20260312_001904
13080034458,a,release,p01,p01_single_key_g1_20260312_001904
13605437708,a,press,p01,p01_single_key_g1_20260312_001904
13698756666,a,release,p01,p01_single_key_g1_20260312_001904
14272948625,a,press,p01,p01_single_key_g1_20260312_001904
14365161416,a,release,p01,p01_single_key_g1_20260312_001904
14926934750,a,press,p01,p01_single_key_g1_20260312_001904
15009705416,a,release,p01,p01_single_key_g1_20260312_001904
15583749208,a,press,p01,p01_single_key_g1_20260312_001904
15688171416,a,release,p01,p01_single_key_g1_20260312_001904
16237524708,a,press,p01,p01_single_key_g1_20260312_001904
16324696875,a,release,p01,p01_single_key_g1_20260312_001904
16867091000,a,press,p01,p01_single_key_g1_20260312_001904
16967587250,a,release,p01,p01_single_key_g1_20260312_001904
17531742041,a,press,p01,p01_single_key_g1_20260312_001904
17619546791,a,release,p01,p01_single_key_g1_20260312_001904
18174916541,a,press,p01,p01_single_key_g1_20260312_001904
18263096000,a,release,p01,p01_single_key_g1_20260312_001904
18817875500,a,press,p01,p01_single_key_g1_20260312_001904
18890311833,a,release,p01,p01_single_key_g1_20260312_001904
19466484083,a,press,p01,p01_single_key_g1_20260312_001904
19543298125,a,release,p01,p01_single_key_g1_20260312_001904
20110853125,a,press,p01,p01_single_key_g1_20260312_001904
20194753750,a,release,p01,p01_single_key_g1_20260312_001904
20763805500,a,press,p01,p01_single_key_g1_20260312_001904
20859822833,a,release,p01,p01_single_key_g1_20260312_001904
21435782625,a,press,p01,p01_single_key_g1_20260312_001904
